82.04,-0.02,23.45,4.38,102.711,23.68,2.73,64.6464,225,0,0,0,0,64,77.5,100834,4/4/2017 2:08
112.97,-0.04,23.36,3.94,92.0384,23.61,2.9,68.469,270,1.5,0,0,0,64,77.3,100837.5,4/4/2017 2:09
113.64,-0.03,23.63,4.34,102.5542,23.85,2.34,55.809,315,3,0,0,0,64.6,77.2,100833.5,4/4/2017 2:10
112.96,-0.03,23.91,3.64,87.0324,24.29,1.07,25.9903,315,0,0,0,0,64.5,77.2,100835,4/4/2017 2:11
72.5,-0.03,24,3.43,82.32,24.47,0.16,3.9152,-1,3,0,0,0,64,77.6,100838,4/4/2017 2:12
112.69,-0.04,23.58,3.45,81.351,23.58,-1.38,-32.5404,315,3,0,0,0,63.8,77.7,100841.25,4/4/2017 2:13
112.92,-0.03,24.35,3.47,84.4945,24.19,-3.72,-89.9868,315,0,0,0,0,63.4,77.9,100840,4/4/2017 2:15
114.1,-0.02,23.74,3.4,80.716,24.43,1.73,42.2639,315,1.5,0,0,0,65.1,77.2,100837.75,4/4/2017 2:16
94.98,-0.03,23.47,3.78,88.7166,23.64,0.51,12.0564,315,1.5,0,0,0,65.5,77,100830.25,4/4/2017 2:17
112.93,-0.03,23.48,4.41,103.5468,23.71,2.86,67.8106,315,1.5,0,0,0,65.4,77,100832.25,4/4/2017 2:18
113.4,-0.03,23.96,3.5,83.86,24.33,0.92,22.3836,315,1.5,0,0,0,65.8,76.8,100826.5,4/4/2017 2:19
112.64,-0.03,23.96,3.43,82.1828,24.34,0.89,21.6626,315,1.5,0,0,0,66.1,76.7,100823.75,4/4/2017 2:20
82.25,-0.03,23.72,3.76,89.1872,23.65,-1.15,-27.1975,315,0,0,0,0,65.4,76.9,100828.25,4/4/2017 2:21
112.93,-0.03,23.46,3.31,77.6526,23.8,2.25,53.55,293,1.5,0,0,0,65,77,100827.75,4/4/2017 2:22
113.7,-0.03,23.91,3.5,83.685,24.34,0.82,19.9588,315,1.5,0,0,0,64.7,77.3,100827.25,4/4/2017 2:24
112.97,-0.03,23.41,4.21,98.5561,23.66,2.64,62.4624,293,3,0,0,0,64.6,77.3,100828,4/4/2017 2:25
82.13,-0.03,23.53,3.76,88.4728,24.04,2.32,55.7728,315,1.5,0,0,0,65.1,77.2,100824.75,4/4/2017 2:26
113.16,-0.03,24.33,3.37,81.9921,24.53,-1.09,-26.7377,315,1.5,0,0,0,66.1,76.7,100820,4/4/2017 2:27
112.45,-0.03,23.9,3.38,80.782,24.53,0.2,4.906,315,0,0,0,0,65.9,76.8,100821,4/4/2017 2:28
112.12,-0.03,24.04,3.66,87.9864,23.75,-2.77,-65.7875,315,0,0,0,0,65.5,76.9,100824,4/4/2017 2:29
82.17,-0.03,24.25,3.32,80.51,24.33,0.07,1.7031,225,3,0,0,0,64.7,77.2,100821.75,4/4/2017 2:30
113.37,-0.03,23.4,4.51,105.534,23.62,2.62,61.8844,225,3,0,0,0,64.2,77.6,100824.75,4/4/2017 2:31
113.42,-0.03,23.75,3.57,84.7875,23.81,-3.58,-85.2398,-1,3,0,0,0,63.7,77.8,100824,4/4/2017 2:33
113.12,-0.03,24.26,3.44,83.4544,24.62,-0.57,-14.0334,225,4.5,0,0,0,63.2,77.9,100812.5,4/4/2017 2:34
82.01,-0.03,23.88,3.41,81.4308,24.42,0.78,19.0476,270,1.5,0,0,0,63.4,78,100809.5,4/4/2017 2:35
113.22,-0.03,23.52,3.38,79.4976,23.92,2.65,63.388,270,1.5,0,0,0,63.3,78.1,100808.25,4/4/2017 2:36
112.62,-0.03,23.85,3.4,81.09,24.43,0.61,14.9023,315,1.5,0,0,0,63.1,78.1,100806,4/4/2017 2:37
113.18,-0.04,23.82,3.71,88.3722,23.67,-1.98,-46.8666,270,1.5,0,0,0,63.3,77.9,100807.5,4/4/2017 2:38
82.67,-0.04,24.35,3.4,82.79,24.42,0.65,15.873,315,1.5,0,0,0,63.6,77.7,100811,4/4/2017 2:39
112.89,-0.04,24.21,3.42,82.7982,23.88,-0.36,-8.5968,315,1.5,0,0,0,64.5,77.5,100815.25,4/4/2017 2:40
112.37,-0.04,23.49,4.47,105.0003,23.72,2.58,61.1976,315,0,0,0,0,64.7,77.5,100807.5,4/4/2017 2:43
113.1,-0.03,23.49,3.3,77.517,23.83,2.03,48.3749,293,1.5,0,0,0,65.5,77,100800.75,4/4/2017 2:44
112.21,-0.03,23.71,3.45,81.7995,24.29,1.76,42.7504,315,1.5,0,0,0,64.9,77,100799.5,4/4/2017 2:45
113.26,-0.03,23.57,4.02,94.7514,23.72,-1.59,-37.7148,315,0,0,0,0,64.5,77.1,100800.5,4/4/2017 2:46
113.68,-0.04,24.45,3.54,86.553,23.99,-1.88,-45.1012,270,1.5,0,0,0,64,77.3,100800.75,4/4/2017 2:47
113.81,-0.03,24.08,3.53,85.0024,23.87,-1.84,-43.9208,225,1.5,0,0,0,63.9,77.6,100797.5,4/4/2017 2:48
113.61,-0.04,23.64,3.85,91.014,24.16,2.62,63.2992,315,0,0,0,0,63.5,77.8,100789.75,4/4/2017 2:49
113.37,-0.03,23.65,3.74,88.451,23.99,2.89,69.3311,315,1.5,0,0,0,63,77.9,100788.5,4/4/2017 2:50
76.79,-0.03,23.61,3.48,82.1628,23.99,2.2,52.778,225,4.5,0,0,0,62.8,78,100795,4/4/2017 2:52
113.23,-0.03,23.53,4.21,99.0613,23.75,2.85,67.6875,225,3,0,0,0,62.6,78,100787,4/4/2017 2:53
113.72,-0.04,23.73,3.52,83.5296,24.04,2.22,53.3688,225,4.5,0,0,0,63,78,100786.25,4/4/2017 2:54
113.64,-0.04,23.78,3.64,86.5592,24.4,2.31,56.364,225,3,0,0,0,62.9,78.1,100788,4/4/2017 2:55
113.81,-0.03,23.74,3.72,88.3128,23.92,2.49,59.5608,225,1.5,0,0,0,62.8,78.2,100789.5,4/4/2017 2:56
113.63,-0.04,24.16,3.55,85.768,24.05,-4.23,-101.7315,270,1.5,0,0,0,62.7,78.4,100790.5,4/4/2017 2:57
113.72,-0.04,23.66,3.69,87.3054,23.92,2.59,61.9528,270,0,0,0,0,62.7,78.5,100792,4/4/2017 2:58
94.82,-0.03,23.71,3.56,84.4076,24.05,2.12,50.986,225,1.5,0,0,0,62.8,78.5,100789.5,4/4/2017 2:59
114.03,-0.03,23.56,4.21,99.1876,23.74,0.9,21.366,225,1.5,0,0,0,62.6,78.6,100790.5,4/4/2017 3:02
113.89,-0.04,24.17,3.53,85.3201,24.35,-2.16,-52.596,225,3,0,0,0,62.5,78.7,100786.75,4/4/2017 3:03
97.89,-0.03,23.49,3.94,92.5506,23.7,2.03,48.111,-1,0,0,0,0,62.4,78.7,100786.25,4/4/2017 3:04
113.69,-0.04,23.51,4.35,102.2685,23.79,2.98,70.8942,315,1.5,0,0,0,62.2,78.7,100784.5,4/4/2017 3:05
113.36,-0.03,24.08,3.56,85.7248,24.47,0.68,16.6396,315,3,0,0,0,62.3,78.7,100783.25,4/4/2017 3:06
113.22,-0.03,23.55,4.29,101.0295,23.83,2.93,69.8219,-1,1.5,0,0,0,62.3,78.7,100786.25,4/4/2017 3:07
81.52,-0.03,23.89,3.66,87.4374,23.88,-4.91,-117.2508,270,0,0,0,0,62.3,78.6,100785.5,4/4/2017 3:08
113.81,-0.04,23.48,4.04,94.8592,23.71,3.22,76.3462,315,1.5,0,0,0,62.3,78.6,100785.75,4/4/2017 3:10
113.59,-0.03,23.91,3.56,85.1196,23.8,-5.73,-136.374,315,4.5,0,0,0,62.2,78.6,100788,4/4/2017 3:11
113.26,-0.04,23.55,4.11,96.7905,23.72,0.99,23.4828,315,3,0,0,0,63.1,77.8,100779,4/4/2017 3:12
93.29,-0.03,23.51,4.62,108.6162,23.82,3.04,72.4128,315,0,0,0,0,63.9,77.2,100784,4/4/2017 3:13
113.73,-0.03,23.91,3.45,82.4895,23.8,-1.74,-41.412,315,3,0,0,0,64.5,77.2,100779.75,4/4/2017 3:14
113.24,-0.03,23.74,3.61,85.7014,23.79,-3.67,-87.3093,0,1.5,0,0,0,64.1,77.3,100781.75,4/4/2017 3:15
113.56,-0.03,23.52,4.54,106.7808,23.75,2.99,71.0125,315,1.5,0,0,0,64.4,77.2,100778.75,4/4/2017 3:16
112.91,-0.03,23.5,4.75,111.625,23.77,3.01,71.5477,315,1.5,0,0,0,65,76.9,100778.5,4/4/2017 3:17
113.39,-0.03,23.47,4.13,96.9311,23.68,2.78,65.8304,0,1.5,0,0,0,65.4,76.7,100777.5,4/4/2017 3:19
113.63,-0.03,24.06,3.49,83.9694,24,-0.61,-14.64,0,1.5,0,0,0,65.7,76.4,100769,4/4/2017 3:20
113.47,-0.03,24.11,3.53,85.1083,23.8,-1.15,-27.37,0,3,0,0,0,65.5,76.6,100770.75,4/4/2017 3:21
112.3,-0.02,23.68,3.75,88.8,23.67,-1.04,-24.6168,0,3,0,0,0,65.6,76.4,100769.5,4/4/2017 3:22
111.01,-0.03,23.71,3.42,81.0882,24.31,1.79,43.5149,0,1.5,0,0,0,66.4,76.2,100770.5,4/4/2017 3:23
112.34,-0.02,23.43,3.57,83.6451,23.59,-1.03,-24.2977,315,1.5,0,0,0,67,76.1,100770.25,4/4/2017 3:24
112.6,-0.03,23.7,3.77,89.349,24.13,2.24,54.0512,315,3,0,0,0,66.9,76.1,100770.5,4/4/2017 3:25
112.71,-0.03,23.51,3.61,84.8711,23.62,-1.53,-36.1386,315,3,0,0,0,66.8,76.1,100766.25,4/4/2017 3:27
110.68,-0.03,23.41,4.46,104.4086,23.65,2.73,64.5645,0,1.5,0,0,0,66.6,76.2,100764,4/4/2017 3:28
111.13,-0.03,24.22,3.48,84.2856,23.73,-2.07,-49.1211,0,1.5,0,0,0,66.6,76.2,100765,4/4/2017 3:29
112.86,-0.03,24.28,3.42,83.0376,24.51,-0.52,-12.7452,0,0,0,0,0,65.8,76.6,100763.25,4/4/2017 3:30
112.51,-0.03,24.23,3.4,82.382,24.53,0.2,4.906,293,0,0,0,0,65.7,76.4,100764.25,4/4/2017 3:31
112.68,-0.03,23.5,4.96,116.56,23.81,2.76,65.7156,0,0,0,0,0,65.9,76.4,100762.75,4/4/2017 3:32
103.71,-0.03,23.45,4.38,102.711,23.68,2.84,67.2512,315,1.5,0,0,0,66.5,76.2,100758.5,4/4/2017 3:33
112.97,-0.03,23.39,4.09,95.6651,23.63,2.88,68.0544,270,1.5,0,0,0,66.6,76,100755,4/4/2017 3:34
113.37,-0.03,23.77,3.56,84.6212,23.84,-4.77,-113.7168,315,1.5,0,0,0,66.5,76,100756.5,4/4/2017 3:36
102.82,-0.04,23.53,3.79,89.1787,23.66,-0.15,-3.549,270,3,0,0,0,65.6,76.3,100757.5,4/4/2017 3:38
112.46,-0.04,23.8,3.28,78.064,23.76,-0.06,-1.4256,270,1.5,0,0,0,66.2,76.2,100757.5,4/4/2017 3:39
112.52,-0.03,23.96,3.48,83.3808,23.7,-3.17,-75.129,-1,0,0,0,0,66.4,76.2,100758.5,4/4/2017 3:40
112.99,-0.04,24.47,3.48,85.1556,24.04,-4.73,-113.7092,270,0,0,0,0,66.3,76,100756,4/4/2017 3:41
112.43,-0.02,23.77,3.43,81.5311,24.23,1.17,28.3491,270,1.5,0,0,0,66.9,75.9,100759.25,4/4/2017 3:42
71.3,-0.04,23.72,3.41,80.8852,24.29,2.11,51.2519,315,1.5,0,0,0,66.6,76,100757.75,4/4/2017 3:44
113.23,-0.04,23.67,3.39,80.2413,23.64,0.25,5.91,315,1.5,0,0,0,66.2,76.2,100761.5,4/4/2017 3:45
112.84,-0.02,23.48,3.87,90.8676,23.68,1.13,26.7584,270,0,0,0,0,65.7,76.4,100764.25,4/4/2017 3:46
112.47,-0.03,23.47,4.2,98.574,23.67,2.87,67.9329,315,0,0,0,0,65.6,76.7,100769,4/4/2017 3:47
92.57,-0.03,23.67,3.41,80.7147,24.57,1.38,33.9066,315,0,0,0,0,65.4,76.7,100771.5,4/4/2017 3:48
